date;commodity_id;currency;price
2024-07-31;sunflower;ARS;310000
2024-07-31;soybeans;ARS;285000
2024-07-31;sorghum;ARS;150000
2024-07-31;corn;ARS;160000
2024-07-31;wheat;ARS;235000
2024-08-01;sunflower;ARS;310000
2024-08-01;soybeans;ARS;287000
2024-08-01;sorghum;ARS;150000
2024-08-01;corn;ARS;160000
2024-08-01;wheat;ARS;235000
2024-08-02;sunflower;ARS;318000
2024-08-02;corn;ARS;163000
2024-08-02;soybeans;ARS;287000
2024-08-02;sorghum;ARS;145000
2024-08-02;wheat;ARS;235000
2024-08-05;corn;ARS;163000
2024-08-05;sunflower;ARS;318000
2024-08-05;soybeans;ARS;290000
2024-08-05;wheat;ARS;233000
2024-08-05;sorghum;ARS;145000
2024-08-06;sunflower;ARS;318000
2024-08-06;corn;ARS;164000
2024-08-06;soybeans;ARS;290000
2024-08-06;sorghum;ARS;145000
2024-08-06;wheat;ARS;235000
2024-08-07;sunflower;ARS;318000
2024-08-07;corn;ARS;163000
2024-08-07;sorghum;ARS;142000
2024-08-07;soybeans;ARS;290000
2024-08-07;wheat;ARS;240000
2024-08-08;sorghum;ARS;141500
2024-08-08;corn;ARS;163000
2024-08-08;soybeans;ARS;290000
2024-08-08;wheat;ARS;235000
2024-08-08;sunflower;ARS;318000
2024-08-09;sorghum;ARS;142000
2024-08-09;soybeans;ARS;285000
2024-08-09;corn;ARS;162000
2024-08-09;sunflower;ARS;318000
2024-08-09;wheat;ARS;240000
2024-08-12;sunflower;ARS;318000
2024-08-12;corn;ARS;163000
2024-08-12;soybeans;ARS;281000
2024-08-12;sorghum;ARS;142000
2024-08-12;wheat;ARS;235000
2024-08-13;sorghum;ARS;140000
2024-08-13;soybeans;ARS;280000
2024-08-13;corn;ARS;163000
2024-08-13;sunflower;ARS;318000
2024-08-13;wheat;ARS;235000
2024-08-14;corn;ARS;163000
2024-08-14;sunflower;ARS;312000
2024-08-14;soybeans;ARS;282000
2024-08-14;sorghum;ARS;140000
2024-08-14;wheat;ARS;230000
2024-08-15;corn;ARS;163000
2024-08-15;sunflower;ARS;307000
2024-08-15;soybeans;ARS;287000
2024-08-15;wheat;ARS;230000
2024-08-15;sorghum;ARS;140000
2024-08-16;sunflower;ARS;311000
2024-08-16;corn;ARS;162000
2024-08-16;soybeans;ARS;285000
2024-08-16;wheat;ARS;230000
2024-08-16;sorghum;ARS;140000
2024-08-19;sunflower;ARS;311000
2024-08-19;corn;ARS;163000
2024-08-19;sorghum;ARS;142000
2024-08-19;soybeans;ARS;290000
2024-08-19;wheat;ARS;230000
2024-08-20;corn;ARS;163000
2024-08-20;soybeans;ARS;293000
2024-08-20;sorghum;ARS;142000
2024-08-20;sunflower;ARS;311000
2024-08-20;wheat;ARS;230000
2024-08-21;sorghum;ARS;142000
2024-08-21;soybeans;ARS;295000
2024-08-21;corn;ARS;165000
2024-08-21;sunflower;ARS;311000
2024-08-21;wheat;ARS;228000
2024-08-22;sunflower;ARS;311000
2024-08-22;corn;ARS;164000
2024-08-22;soybeans;ARS;290000
2024-08-22;sorghum;ARS;142000
2024-08-22;wheat;ARS;230000
2024-08-23;sunflower;ARS;311000
2024-08-23;corn;ARS;165000
2024-08-23;soybeans;ARS;293000
2024-08-23;sorghum;ARS;145000
2024-08-23;wheat;ARS;230000
2024-08-26;corn;ARS;164000
2024-08-26;sunflower;ARS;311000
2024-08-26;soybeans;ARS;295000
2024-08-26;wheat;ARS;225000
2024-08-26;sorghum;ARS;145000
2024-08-27;sunflower;ARS;311000
2024-08-27;corn;ARS;167000
2024-08-27;sorghum;ARS;143000
2024-08-27;wheat;ARS;230000
2024-08-27;soybeans;ARS;300000
2024-08-28;sorghum;ARS;145000
2024-08-28;soybeans;ARS;296000
2024-08-28;corn;ARS;166000
2024-08-28;sunflower;ARS;311000
2024-08-28;wheat;ARS;227000
2024-08-29;sunflower;ARS;311000
2024-08-29;corn;ARS;166000
2024-08-29;soybeans;ARS;300000
2024-08-29;sorghum;ARS;145000
2024-08-29;wheat;ARS;225000
2024-08-30;sunflower;ARS;311000
2024-08-30;corn;ARS;167000
2024-08-30;sorghum;ARS;145000
2024-08-30;soybeans;ARS;300000
2024-08-30;wheat;ARS;225000
2024-09-02;sorghum;ARS;145000
2024-09-02;soybeans;ARS;298000
2024-09-02;corn;ARS;166000
2024-09-02;sunflower;ARS;311000
2024-09-02;wheat;ARS;223000
2024-09-03;sunflower;ARS;311000
2024-09-03;corn;ARS;172000
2024-09-03;soybeans;ARS;303000
2024-09-03;sorghum;ARS;140000
2024-09-03;wheat;ARS;221000
2024-09-04;sorghum;ARS;140000
2024-09-04;soybeans;ARS;300000
2024-09-04;corn;ARS;172000
2024-09-04;sunflower;ARS;311000
2024-09-04;wheat;ARS;221000
2024-09-05;sorghum;ARS;140000
2024-09-05;soybeans;ARS;295000
2024-09-05;wheat;ARS;218000
2024-09-05;corn;ARS;170000
2024-09-05;sunflower;ARS;311000
2024-09-06;corn;ARS;170000
2024-09-06;sorghum;ARS;138000
2024-09-06;sunflower;ARS;311000
2024-09-06;soybeans;ARS;293000
2024-09-06;wheat;ARS;215000
2024-09-09;sorghum;ARS;137000
2024-09-09;soybeans;ARS;295000
2024-09-09;corn;ARS;168000
2024-09-09;wheat;ARS;215000
2024-09-09;sunflower;ARS;311000
2024-09-10;sunflower;ARS;311000
2024-09-10;wheat;ARS;215000
2024-09-10;sorghum;ARS;137000
2024-09-10;soybeans;ARS;295000
2024-09-10;corn;ARS;168000
2024-09-11;sorghum;ARS;136000
2024-09-11;corn;ARS;170000
2024-09-11;soybeans;ARS;296000
2024-09-11;wheat;ARS;215000
2024-09-11;sunflower;ARS;311000
2024-09-12;sunflower;ARS;311000
2024-09-13;wheat;ARS;215000
2024-09-13;sorghum;ARS;136000
2024-09-13;corn;ARS;170000
2024-09-13;sunflower;ARS;311000
2024-09-13;soybeans;ARS;298000
2024-09-16;sorghum;ARS;136000
2024-09-16;soybeans;ARS;296000
2024-09-16;corn;ARS;168000
2024-09-16;sunflower;ARS;311000
2024-09-16;wheat;ARS;210000
2024-09-17;wheat;ARS;215000
2024-09-17;sorghum;ARS;136000
2024-09-17;sunflower;ARS;311000
2024-09-17;corn;ARS;169000
2024-09-17;soybeans;ARS;297000
2024-09-18;sorghum;ARS;136000
2024-09-18;wheat;ARS;215000
2024-09-18;corn;ARS;170000
2024-09-18;sunflower;ARS;311000
2024-09-18;soybeans;ARS;300000
2024-09-19;corn;ARS;170000
2024-09-19;sorghum;ARS;136000
2024-09-19;wheat;ARS;212000
2024-09-19;sunflower;ARS;311000
2024-09-19;soybeans;ARS;300000
2024-09-20;corn;ARS;170000
2024-09-20;sunflower;ARS;311000
2024-09-20;soybeans;ARS;300000
2024-09-20;sorghum;ARS;136000
2024-09-20;wheat;ARS;210000
2024-09-23;corn;ARS;172000
2024-09-23;sunflower;ARS;311000
2024-09-23;soybeans;ARS;303000
2024-09-23;wheat;ARS;210000
2024-09-23;sorghum;ARS;136000
2024-09-24;sunflower;ARS;311000
2024-09-24;corn;ARS;173000
2024-09-24;sorghum;ARS;136000
2024-09-24;soybeans;ARS;303000
2024-09-24;wheat;ARS;208000
2024-09-25;sunflower;ARS;311000
2024-09-25;wheat;ARS;208000
2024-09-25;sorghum;ARS;140000
2024-09-25;soybeans;ARS;302000
2024-09-25;corn;ARS;172000
2024-09-26;sunflower;ARS;311000
2024-09-26;soybeans;ARS;305000
2024-09-26;sorghum;ARS;140000
2024-09-26;wheat;ARS;208000
2024-09-26;corn;ARS;172000
2024-09-27;sunflower;ARS;311000
2024-09-30;sorghum;ARS;145000
2024-09-30;corn;ARS;180000
2024-09-30;soybeans;ARS;310000
2024-09-30;sunflower;ARS;311000
2024-09-30;wheat;ARS;208000
2024-10-01;sunflower;ARS;311000
2024-10-01;corn;ARS;180000
2024-10-01;soybeans;ARS;315000
2024-10-01;sorghum;ARS;147000
2024-10-01;wheat;ARS;208000
2024-10-02;soybeans;ARS;315000
2024-10-02;sunflower;ARS;318000
2024-10-02;wheat;ARS;210000
2024-10-02;sorghum;ARS;150000
2024-10-02;corn;ARS;182000
2024-10-03;sorghum;ARS;150000
2024-10-03;corn;ARS;183000
2024-10-03;soybeans;ARS;313000
2024-10-03;sunflower;ARS;320000
2024-10-03;wheat;ARS;215000
2024-10-04;corn;ARS;181000
2024-10-04;sunflower;ARS;321000
2024-10-04;soybeans;ARS;312000
2024-10-04;wheat;ARS;215000
2024-10-04;sorghum;ARS;152000
2024-10-07;corn;ARS;181000
2024-10-07;sunflower;ARS;321000
2024-10-07;soybeans;ARS;310000
2024-10-07;sorghum;ARS;150000
2024-10-07;wheat;ARS;215000
2024-10-08;corn;ARS;181000
2024-10-08;sunflower;ARS;321000
2024-10-08;soybeans;ARS;305000
2024-10-08;wheat;ARS;213000
2024-10-08;sorghum;ARS;150000
2024-10-09;sunflower;ARS;321000
2024-10-09;soybeans;ARS;305000
2024-10-09;wheat;ARS;213000
2024-10-09;corn;ARS;183000
2024-10-09;sorghum;ARS;150000
2024-10-10;sorghum;ARS;150000
2024-10-10;wheat;ARS;220000
2024-10-10;soybeans;ARS;303000
2024-10-10;corn;ARS;183000
2024-10-10;sunflower;ARS;332000
2024-10-14;sorghum;ARS;150000
2024-10-14;corn;ARS;180000
2024-10-14;sunflower;ARS;345000
2024-10-14;soybeans;ARS;303000
2024-10-14;wheat;ARS;220000
2024-10-15;sorghum;ARS;150000
2024-10-15;wheat;ARS;220000
2024-10-15;soybeans;ARS;303000
2024-10-15;corn;ARS;178000
2024-10-15;sunflower;ARS;341000
2024-10-16;sunflower;ARS;341000
2024-10-16;sorghum;ARS;150000
2024-10-16;corn;ARS;179000
2024-10-16;wheat;ARS;220000
2024-10-16;soybeans;ARS;305000
2024-10-17;soybeans;ARS;310000
2024-10-17;sorghum;ARS;150000
2024-10-17;corn;ARS;180000
2024-10-17;sunflower;ARS;362000
2024-10-17;wheat;ARS;215000
2024-10-18;wheat;ARS;212000
2024-10-18;soybeans;ARS;312000
2024-10-18;sorghum;ARS;150000
2024-10-18;corn;ARS;180000
2024-10-18;sunflower;ARS;362000
2024-10-21;corn;ARS;181000
2024-10-21;sunflower;ARS;362000
2024-10-21;soybeans;ARS;312000
2024-10-21;sorghum;ARS;150000
2024-10-21;wheat;ARS;210000
2024-10-22;corn;ARS;184000
2024-10-22;wheat;ARS;208000
2024-10-22;soybeans;ARS;312000
2024-10-22;sorghum;ARS;150000
2024-10-22;sunflower;ARS;362000
2024-10-23;soybeans;ARS;313000
2024-10-23;corn;ARS;183000
2024-10-23;wheat;ARS;208000
2024-10-23;sorghum;ARS;148000
2024-10-23;sunflower;ARS;362000
2024-10-24;corn;ARS;182000
2024-10-24;sunflower;ARS;362000
2024-10-24;soybeans;ARS;315000
2024-10-24;wheat;ARS;205000
2024-10-24;sorghum;ARS;150000
2024-10-25;corn;ARS;180000
2024-10-25;sunflower;ARS;358000
2024-10-25;soybeans;ARS;310000
2024-10-25;sorghum;ARS;152000
2024-10-25;wheat;ARS;200000
2024-10-28;soybeans;ARS;305000
2024-10-28;sunflower;ARS;358000
2024-10-28;wheat;ARS;195000
2024-10-28;sorghum;ARS;152000
2024-10-28;corn;ARS;180000
2024-10-29;sunflower;ARS;358000
2024-10-29;soybeans;ARS;303000
2024-10-29;wheat;ARS;198000
2024-10-29;corn;ARS;180000
2024-10-29;sorghum;ARS;157000
2024-10-30;wheat;ARS;198000
2024-10-30;sunflower;ARS;358000
2024-10-30;corn;ARS;180000
2024-10-30;soybeans;ARS;305000
2024-10-30;sorghum;ARS;157000
2024-10-31;sunflower;ARS;358000
2024-10-31;corn;ARS;180000
2024-10-31;wheat;ARS;198000
2024-10-31;sorghum;ARS;157000
2024-10-31;soybeans;ARS;305000
2024-11-01;wheat;ARS;198000
2024-11-01;sunflower;ARS;358000
2024-11-01;sorghum;ARS;160000
2024-11-01;soybeans;ARS;305000
2024-11-01;corn;ARS;182000
2024-11-04;sorghum;ARS;160000
2024-11-04;wheat;ARS;198000
2024-11-04;soybeans;ARS;310000
2024-11-04;sunflower;ARS;358000
2024-11-04;corn;ARS;183000
2024-11-05;sorghum;ARS;160000
2024-11-05;sunflower;ARS;358000
2024-11-05;soybeans;ARS;307000
2024-11-05;wheat;ARS;197000
2024-11-05;corn;ARS;183000
2024-11-06;sunflower;ARS;358000
2024-11-06;corn;ARS;184000
2024-11-06;sorghum;ARS;163000
2024-11-06;soybeans;ARS;310000
2024-11-06;wheat;ARS;200000
2024-11-07;soybeans;ARS;310000
2024-11-07;sorghum;ARS;165000
2024-11-07;wheat;ARS;200000
2024-11-07;sunflower;ARS;358000
2024-11-07;corn;ARS;185000
2024-11-08;corn;ARS;188000
2024-11-08;sunflower;ARS;358000
2024-11-08;wheat;ARS;200000
2024-11-08;sorghum;ARS;165000
2024-11-08;soybeans;ARS;310000
2024-11-11;corn;ARS;187000
2024-11-11;sorghum;ARS;165000
2024-11-11;soybeans;ARS;307000
2024-11-11;wheat;ARS;195000
2024-11-11;sunflower;ARS;360000
2024-11-12;wheat;ARS;194000
2024-11-12;soybeans;ARS;306000
2024-11-12;corn;ARS;187000
2024-11-12;sorghum;ARS;166000
2024-11-12;sunflower;ARS;361000
2024-11-13;corn;ARS;187000
2024-11-13;soybeans;ARS;303500
2024-11-13;wheat;ARS;191000
2024-11-13;sorghum;ARS;170000
2024-11-13;sunflower;ARS;361000
2024-11-14;sunflower;ARS;361000
2024-11-14;corn;ARS;185000
2024-11-14;soybeans;ARS;300000
2024-11-14;sorghum;ARS;170000
2024-11-14;wheat;ARS;190000
2024-11-19;corn;ARS;185000
2024-11-19;sunflower;ARS;365000
2024-11-19;wheat;ARS;190000
2024-11-19;sorghum;ARS;170000
2024-11-19;soybeans;ARS;303000
2024-11-20;sunflower;ARS;365000
2024-11-20;wheat;ARS;193000
2024-11-20;sorghum;ARS;170000
2024-11-20;soybeans;ARS;300000
2024-11-20;corn;ARS;186000
2024-11-21;sorghum;ARS;165000
2024-11-21;soybeans;ARS;297000
2024-11-21;corn;ARS;187000
2024-11-21;wheat;ARS;192000
2024-11-21;sunflower;ARS;370000
2024-11-22;sorghum;ARS;170000
2024-11-22;soybeans;ARS;295000
2024-11-22;corn;ARS;185500
2024-11-22;sunflower;ARS;370000
2024-11-22;wheat;ARS;193000
2024-11-25;wheat;ARS;190000
2024-11-25;sunflower;ARS;370000
2024-11-25;sorghum;ARS;170000
2024-11-25;soybeans;ARS;295000
2024-11-25;corn;ARS;185000
2024-11-26;wheat;ARS;192000
2024-11-26;corn;ARS;183000
2024-11-26;soybeans;ARS;295000
2024-11-26;sorghum;ARS;170000
2024-11-26;sunflower;ARS;370000
2024-11-27;sunflower;ARS;375000
2024-11-27;corn;ARS;184000
2024-11-27;soybeans;ARS;295000
2024-11-27;sorghum;ARS;170000
2024-11-27;wheat;ARS;193000
2024-11-28;sunflower;ARS;380000
2024-11-28;corn;ARS;182000
2024-11-28;soybeans;ARS;295000
2024-11-28;sorghum;ARS;170000
2024-11-28;wheat;ARS;193000
2024-11-29;sunflower;ARS;385000
2024-11-29;corn;ARS;183000
2024-11-29;soybeans;ARS;295000
2024-11-29;sorghum;ARS;170000
2024-11-29;wheat;ARS;193000
2024-12-02;corn;ARS;182000
2024-12-02;sorghum;ARS;170000
2024-12-02;soybeans;ARS;293000
2024-12-02;sunflower;ARS;385000
2024-12-02;wheat;ARS;193000
2024-12-03;corn;ARS;183000
2024-12-03;wheat;ARS;192000
2024-12-03;sunflower;ARS;385000
2024-12-03;sorghum;ARS;170000
2024-12-03;soybeans;ARS;295000
2024-12-04;sorghum;ARS;170000
2024-12-04;soybeans;ARS;295000
2024-12-04;corn;ARS;183000
2024-12-04;sunflower;ARS;385000
2024-12-04;wheat;ARS;192000
2024-12-05;sunflower;ARS;385000
2024-12-05;sorghum;ARS;170000
2024-12-05;soybeans;ARS;297000
2024-12-05;wheat;ARS;193000
2024-12-05;corn;ARS;183000
2024-12-06;corn;ARS;183000
2024-12-06;sunflower;ARS;385000
2024-12-06;soybeans;ARS;297000
2024-12-06;wheat;ARS;195000
2024-12-06;sorghum;ARS;170000
2024-12-09;sunflower;ARS;385000
2024-12-09;soybeans;ARS;297000
2024-12-09;corn;ARS;183000
2024-12-09;wheat;ARS;195000
2024-12-09;sorghum;ARS;170000
2024-12-10;sorghum;ARS;170000
2024-12-10;corn;ARS;182000
2024-12-10;soybeans;ARS;298000
2024-12-10;sunflower;ARS;385000
2024-12-10;wheat;ARS;200000
2024-12-11;corn;ARS;182000
2024-12-11;sunflower;ARS;385000
2024-12-11;soybeans;ARS;300000
2024-12-11;wheat;ARS;200000
2024-12-11;sorghum;ARS;170000
2024-12-12;sunflower;ARS;385000
2024-12-12;corn;ARS;182000
2024-12-12;sorghum;ARS;170000
2024-12-12;soybeans;ARS;295000
2024-12-12;wheat;ARS;200000
2024-12-13;sorghum;ARS;170000
2024-12-13;soybeans;ARS;293000
2024-12-13;corn;ARS;182000
2024-12-13;sunflower;ARS;385000
2024-12-13;wheat;ARS;200000
2024-12-16;sunflower;ARS;385000
2024-12-16;corn;ARS;182000
2024-12-16;soybeans;ARS;292000
2024-12-16;sorghum;ARS;170000
2024-12-16;wheat;ARS;200000
2024-12-17;corn;ARS;182000
2024-12-17;sorghum;ARS;170000
2024-12-17;wheat;ARS;202000
2024-12-17;soybeans;ARS;287000
2024-12-17;sunflower;ARS;385000
2024-12-18;wheat;ARS;202000
2024-12-18;sunflower;ARS;388000
2024-12-18;sorghum;ARS;175000
2024-12-18;soybeans;ARS;280000
2024-12-18;corn;ARS;185000
2024-12-19;sunflower;ARS;388000
2024-12-19;corn;ARS;185000
2024-12-19;soybeans;ARS;282000
2024-12-19;wheat;ARS;202000
2024-12-19;sorghum;ARS;175000
2024-12-20;corn;ARS;187000
2024-12-20;soybeans;ARS;283000
2024-12-20;sorghum;ARS;175000
2024-12-20;wheat;ARS;201000
2024-12-20;sunflower;ARS;385000
2024-12-23;sorghum;ARS;170000
2024-12-23;soybeans;ARS;283000
2024-12-23;corn;ARS;187000
2024-12-23;sunflower;ARS;383000
2024-12-23;wheat;ARS;201000
2024-12-26;sorghum;ARS;170000
2024-12-26;soybeans;ARS;290000
2024-12-26;corn;ARS;189000
2024-12-26;sunflower;ARS;383000
2024-12-26;wheat;ARS;201000
2024-12-27;sunflower;ARS;380000
2024-12-27;corn;ARS;190000
2024-12-27;soybeans;ARS;287000
2024-12-27;sorghum;ARS;172000
2024-12-27;wheat;ARS;200000
2024-12-30;sunflower;ARS;380000
2024-12-30;corn;ARS;190000
2024-12-30;soybeans;ARS;290000
2024-12-30;sorghum;ARS;175000
2024-12-30;wheat;ARS;200000
2025-01-02;sunflower;ARS;375000
2025-01-02;wheat;ARS;200000
2025-01-02;sorghum;ARS;175000
2025-01-02;corn;ARS;190000
2025-01-02;soybeans;ARS;292000
2025-01-03;sorghum;ARS;175000
2025-01-03;sunflower;ARS;372000
2025-01-03;soybeans;ARS;285000
2025-01-03;corn;ARS;190000
2025-01-03;wheat;ARS;197000
2025-01-06;sunflower;ARS;372000
2025-01-06;corn;ARS;192000
2025-01-06;soybeans;ARS;290000
2025-01-06;sorghum;ARS;175000
2025-01-06;wheat;ARS;197000
2025-01-07;sunflower;ARS;370000
2025-01-07;corn;ARS;192000
2025-01-07;soybeans;ARS;290000
2025-01-07;sorghum;ARS;175000
2025-01-07;wheat;ARS;198000
2025-01-08;wheat;ARS;198000
2025-01-08;corn;ARS;197000
2025-01-08;sorghum;ARS;175000
2025-01-08;sunflower;ARS;365000
2025-01-08;soybeans;ARS;288000
2025-01-09;sorghum;ARS;175000
2025-01-09;corn;ARS;198000
2025-01-09;wheat;ARS;198000
2025-01-09;soybeans;ARS;288000
2025-01-09;sunflower;ARS;362000
2025-01-10;sorghum;ARS;175000
2025-01-10;soybeans;ARS;295000
2025-01-10;corn;ARS;203000
2025-01-10;wheat;ARS;199000
2025-01-10;sunflower;ARS;362000
2025-01-13;corn;ARS;206000
2025-01-13;sorghum;ARS;180000
2025-01-13;sunflower;ARS;362000
2025-01-13;soybeans;ARS;296000
2025-01-13;wheat;ARS;198000
2025-01-14;sorghum;ARS;180000
2025-01-14;soybeans;ARS;296000
2025-01-14;corn;ARS;208000
2025-01-14;sunflower;ARS;360000
2025-01-14;wheat;ARS;200000
2025-01-15;sorghum;ARS;180000
2025-01-15;wheat;ARS;200000
2025-01-15;corn;ARS;208000
2025-01-15;sunflower;ARS;358000
2025-01-15;soybeans;ARS;295000
2025-01-16;corn;ARS;206000
2025-01-16;sunflower;ARS;355000
2025-01-16;soybeans;ARS;285000
2025-01-16;wheat;ARS;200000
2025-01-16;sorghum;ARS;180000
2025-01-17;sunflower;ARS;353000
2025-01-17;corn;ARS;210000
2025-01-17;sorghum;ARS;180000
2025-01-17;soybeans;ARS;290000
2025-01-17;wheat;ARS;200000
2025-01-20;sunflower;ARS;353000
2025-01-20;corn;ARS;208000
2025-01-20;wheat;ARS;200000
2025-01-20;soybeans;ARS;290000
2025-01-20;sorghum;ARS;180000
2025-01-21;corn;ARS;210000
2025-01-21;sorghum;ARS;180000
2025-01-21;sunflower;ARS;353000
2025-01-21;soybeans;ARS;295000
2025-01-21;wheat;ARS;203000
2025-01-22;sorghum;ARS;180000
2025-01-22;soybeans;ARS;297000
2025-01-22;corn;ARS;213000
2025-01-22;wheat;ARS;203000
2025-01-22;sunflower;ARS;357000
2025-01-23;sorghum;ARS;180000
2025-01-23;soybeans;ARS;300000
2025-01-23;corn;ARS;215000
2025-01-23;sunflower;ARS;357000
2025-01-23;wheat;ARS;205000
2025-01-24;sorghum;ARS;180000
2025-01-24;soybeans;ARS;305000
2025-01-24;corn;ARS;215000
2025-01-24;sunflower;ARS;359000
2025-01-24;wheat;ARS;207000
2025-01-27;sorghum;ARS;180000
2025-01-27;soybeans;ARS;302000
2025-01-27;corn;ARS;210000
2025-01-27;sunflower;ARS;357000
2025-01-27;wheat;ARS;205000
2025-01-28;corn;ARS;220000
2025-01-28;wheat;ARS;210000
2025-01-28;sorghum;ARS;180000
2025-01-28;soybeans;ARS;315000
2025-01-28;sunflower;ARS;355000
2025-01-29;sunflower;ARS;358000
2025-01-29;wheat;ARS;215000
2025-01-29;corn;ARS;223000
2025-01-29;sorghum;ARS;182000
2025-01-29;soybeans;ARS;318000
2025-01-30;sunflower;ARS;358000
2025-01-30;corn;ARS;223000
2025-01-30;soybeans;ARS;315000
2025-01-30;sorghum;ARS;182000
2025-01-30;wheat;ARS;213000
2025-01-31;sunflower;ARS;368000
2025-02-03;sorghum;ARS;185000
2025-02-03;corn;ARS;223000
2025-02-03;wheat;ARS;215000
2025-02-03;sunflower;ARS;368000
2025-02-03;soybeans;ARS;316000
2025-02-04;sunflower;ARS;368000
2025-02-04;corn;ARS;225000
2025-02-04;soybeans;ARS;322000
2025-02-04;sorghum;ARS;190000
2025-02-04;wheat;ARS;215000
2025-02-05;corn;ARS;225000
2025-02-05;sunflower;ARS;368000
2025-02-05;soybeans;ARS;320000
2025-02-05;wheat;ARS;217000
2025-02-05;sorghum;ARS;190000
2025-02-06;sunflower;ARS;368000
2025-02-06;corn;ARS;225000
2025-02-06;soybeans;ARS;322000
2025-02-06;sorghum;ARS;190000
2025-02-06;wheat;ARS;220000
2025-02-07;sunflower;ARS;370000
2025-02-07;corn;ARS;223000
2025-02-07;sorghum;ARS;190000
2025-02-07;soybeans;ARS;322000
2025-02-07;wheat;ARS;225000
2025-02-10;sunflower;ARS;370000
2025-02-10;sorghum;ARS;190000
2025-02-10;soybeans;ARS;325000
2025-02-10;corn;ARS;220000
2025-02-10;wheat;ARS;225000
2025-02-11;soybeans;ARS;325000
2025-02-11;corn;ARS;220000
2025-02-11;wheat;ARS;225000
2025-02-11;sunflower;ARS;370000
2025-02-11;sorghum;ARS;190000
2025-02-12;sorghum;ARS;190000
2025-02-12;soybeans;ARS;322000
2025-02-12;corn;ARS;220000
2025-02-12;wheat;ARS;223000
2025-02-12;sunflower;ARS;370000
2025-02-13;sorghum;ARS;190000
2025-02-13;soybeans;ARS;325000
2025-02-13;corn;ARS;218000
2025-02-13;sunflower;ARS;370000
2025-02-13;wheat;ARS;220000
2025-02-14;corn;ARS;217000
2025-02-14;sorghum;ARS;185000
2025-02-14;sunflower;ARS;375000
2025-02-14;soybeans;ARS;330000
2025-02-14;wheat;ARS;220000
2025-02-17;sunflower;ARS;371000
2025-02-17;soybeans;ARS;330000
2025-02-17;wheat;ARS;220000
2025-02-17;sorghum;ARS;187500
2025-02-17;corn;ARS;215000
2025-02-18;sunflower;ARS;371000
2025-02-18;corn;ARS;220000
2025-02-18;soybeans;ARS;332000
2025-02-18;sorghum;ARS;190000
2025-02-18;wheat;ARS;222000
2025-02-19;sunflower;ARS;371000
2025-02-19;sorghum;ARS;190000
2025-02-19;soybeans;ARS;332000
2025-02-19;corn;ARS;220000
2025-02-19;wheat;ARS;225000
2025-02-20;sunflower;ARS;371000
2025-02-20;corn;ARS;220000
2025-02-20;wheat;ARS;225000
2025-02-20;sorghum;ARS;195000
2025-02-20;soybeans;ARS;333000
2025-02-21;wheat;ARS;228000
2025-02-21;corn;ARS;215000
2025-02-21;soybeans;ARS;330000
2025-02-21;sorghum;ARS;195000
2025-02-21;sunflower;ARS;375000
2025-02-24;sunflower;ARS;375000
2025-02-24;soybeans;ARS;328000
2025-02-24;wheat;ARS;228000
2025-02-24;sorghum;ARS;200000
2025-02-24;corn;ARS;213000
2025-02-25;sunflower;ARS;371000
2025-02-26;sunflower;ARS;360000
2025-02-26;corn;ARS;215000
2025-02-26;wheat;ARS;227000
2025-02-26;soybeans;ARS;330000
2025-02-26;sorghum;ARS;200000
2025-02-27;wheat;ARS;223000
2025-02-27;sorghum;ARS;200000
2025-02-27;soybeans;ARS;330000
2025-02-27;corn;ARS;215000
2025-02-27;sunflower;ARS;350000
2025-02-28;sunflower;ARS;351000
2025-02-28;soybeans;ARS;323000
2025-02-28;wheat;ARS;221000
2025-02-28;corn;ARS;215000
2025-02-28;sorghum;ARS;200000
2025-03-05;soybeans;ARS;320000
2025-03-05;wheat;ARS;223000
2025-03-05;sorghum;ARS;200000
2025-03-05;corn;ARS;210000
2025-03-05;sunflower;ARS;351000
2025-03-06;sorghum;ARS;200000
2025-03-06;sunflower;ARS;351000
2025-03-06;wheat;ARS;222000
2025-03-06;corn;ARS;213000
2025-03-06;soybeans;ARS;330000
2025-03-07;soybeans;ARS;333000
2025-03-07;sunflower;ARS;351000
2025-03-07;wheat;ARS;220000
2025-03-07;sorghum;ARS;207000
2025-03-07;corn;ARS;215000
2025-03-10;wheat;ARS;223000
2025-03-10;corn;ARS;210000
2025-03-10;soybeans;ARS;327000
2025-03-10;sorghum;ARS;207000
2025-03-10;sunflower;ARS;351000
2025-03-11;wheat;ARS;225000
2025-03-11;corn;ARS;207000
2025-03-11;sunflower;ARS;351000
2025-03-11;sorghum;ARS;207000
2025-03-11;soybeans;ARS;330000
2025-03-12;sorghum;ARS;207000
2025-03-12;wheat;ARS;225000
2025-03-12;sunflower;ARS;350500
2025-03-12;corn;ARS;208000
2025-03-12;soybeans;ARS;325000
2025-03-13;sunflower;ARS;341000
2025-03-13;wheat;ARS;225000
2025-03-13;corn;ARS;210000
2025-03-13;sorghum;ARS;207000
2025-03-13;soybeans;ARS;320000
2025-03-14;corn;ARS;207000
2025-03-14;soybeans;ARS;322000
2025-03-14;sunflower;ARS;341000
2025-03-14;sorghum;ARS;208000
2025-03-14;wheat;ARS;230000
2025-03-17;soybeans;ARS;323000
2025-03-17;sunflower;ARS;341000
2025-03-17;wheat;ARS;230000
2025-03-17;sorghum;ARS;213000
2025-03-17;corn;ARS;207000
2025-03-18;wheat;ARS;235000
